X	52994870	52996336	TE_01_003902444
2	121594986	121598000	TE_01_003902445
18	77987592	77993977	TE_01_003902446
8	141021394	141027727	TE_01_003902447
8	90184590	90198497	TE_01_003902448
8	128554725	128557798	TE_01_003902449
4	186537421	186538964	TE_01_003902450
19	35641103	35645315	TE_01_003902451
1	174964097	174966335	TE_01_003902452
1	155218253	155226294	TE_01_003902453
17	76441707	76447307	TE_01_003902454
1	11880775	11884042	TE_01_003902455
17	3913870	3918203	TE_01_003902456
11	46104784	46127780	TE_01_003902457
2	178522488	178524229	TE_01_003902458
22	29151951	29154578	TE_01_003902459
12	96374407	96378762	TE_01_003902460
13	33541804	33543738	TE_01_003902461
22	21605821	21608738	TE_01_003902462
1	167220810	167230646	TE_01_003902463
20	58250736	58252764	TE_01_003902464
6	53309077	53327273	TE_01_003902465
6	161254019	161269243	TE_01_003902466
1	8815414	8817741	TE_01_003902467
11	8687576	8689905	TE_01_003902468
14	31419619	31422338	TE_01_003902469
17	49760298	49780149	TE_01_003902470
12	64669176	64680446	TE_01_003902471
11	82899229	82902858	TE_01_003902472
1	109252907	109256057	TE_01_003902473
3	191328403	191331296	TE_01_003902474
7	64838220	64850719	TE_01_003902475
19	47209027	47211957	TE_01_003902476
10	3664673	3669227	TE_01_003902477
3	49237733	49239602	TE_01_003902478
1	6579099	6585693	TE_01_003902479
17	48907570	48910384	TE_01_003902480
13	97222896	97227540	TE_01_003902481
4	184265504	184268734	TE_01_003902482
X	130108283	130121343	TE_01_003902483
17	57848833	57852451	TE_01_003902484
5	133239941	133241981	TE_01_003902485
12	57429095	57431956	TE_01_003902486
19	14075002	14092637	TE_01_003902487
19	1874768	1876959	TE_01_003902488
18	2853231	2856219	TE_01_003902489
16	323716	341040	TE_01_003902490
19	3555321	3569345	TE_01_003902491
17	55566702	55577586	TE_01_003902492
1	227395626	227397811	TE_01_003902493
20	9135818	9150259	TE_01_003902494
10	124627857	124649671	TE_01_003902495
1	40978849	40981403	TE_01_003902496
16	4616454	4618905	TE_01_003902497
19	3519926	3521664	TE_01_003902498
11	43951143	43954395	TE_01_003902499
17	82461491	82465691	TE_01_003902500
16	30633689	30635220	TE_01_003902501
19	47890744	47892853	TE_01_003902502
1	19080546	19083698	TE_01_003902503
16	70745360	70748589	TE_01_003902504
6	158366070	158367485	TE_01_003902505
9	137217052	137224420	TE_01_003902506
19	5952399	5955352	TE_01_003902507
9	32941691	32944386	TE_01_003902508
12	23553216	23560266	TE_01_003902509
5	91272889	91281958	TE_01_003902510
21	14675254	14678898	TE_01_003902511
17	1713307	1716096	TE_01_003902512
8	140462906	140465424	TE_01_003902513
1	145962562	145965318	TE_01_003902514
8	73340680	73357673	TE_01_003902515
4	163161512	163167675	TE_01_003902516
22	26586406	26590141	TE_01_003902517
8	115426744	115430948	TE_01_003902518
17	80453569	80455811	TE_01_003902519
5	169744476	169746793	TE_01_003902520
16	79844220	79846762	TE_01_003902521
14	89163999	89165772	TE_01_003902522
1	231419747	231423158	TE_01_003902523
7	32500798	32507933	TE_01_003902524
X	40987501	41012384	TE_01_003902525
19	35163764	35168065	TE_01_003902526
10	102420019	102423619	TE_01_003902527
19	1746674	1748956	TE_01_003902528
21	37338242	37339743	TE_01_003902529
6	47241769	47243541	TE_01_003902530
6	3194678	3210420	TE_01_003902531
20	53330593	53333166	TE_01_003902532
9	61856296	61857839	TE_01_003902533
1	219146158	219156003	TE_01_003902534
17	76659491	76672770	TE_01_003902535
3	196267580	196286516	TE_01_003902536
9	98340207	98343019	TE_01_003902537
4	126954455	126957114	TE_01_003902538
2	144349598	144373179	TE_01_003902539
18	76820984	76835067	TE_01_003902540
19	48492212	48502608	TE_01_003902541
17	67782745	67786381	TE_01_003902542
4	6888091	6894181	TE_01_003902543
12	123088706	123091453	TE_01_003902544
9	37197035	37201455	TE_01_003902545
5	172141980	172146689	TE_01_003902546
1	70041025	70042948	TE_01_003902547
17	20866123	20869945	TE_01_003902548
X	66161933	66164957	TE_01_003902549
2	131104239	131107141	TE_01_003902550
11	57492887	57500678	TE_01_003902551
5	180548129	180562182	TE_01_003902552
1	29155634	29158905	TE_01_003902553
4	5036040	5038657	TE_01_003902554
7	16657380	16668912	TE_01_003902555
12	109460229	109462271	TE_01_003902556
1	227847993	227858127	TE_01_003902557
1	120023327	120026043	TE_01_003902558
19	44684800	44696154	TE_01_003902559
15	75042648	75048114	TE_01_003902560
4	119298742	119301234	TE_01_003902561
12	76113435	76116200	TE_01_003902562
19	55466228	55468270	TE_01_003902563
1	146182736	146185457	TE_01_003902564
4	189876130	189883046	TE_01_003902565
4	159102955	159111661	TE_01_003902566
2	157220291	157233934	TE_01_003902567
3	14202768	14205626	TE_01_003902568
21	45410250	45412468	TE_01_003902569
2	101306240	101309321	TE_01_003902570
13	107940907	107942984	TE_01_003902571
16	118402	121641	TE_01_003902572
15	95928681	95931765	TE_01_003902573
13	41463076	41466379	TE_01_003902574
10	7230989	7235737	TE_01_003902575
10	103608047	103621408	TE_01_003902576
16	3457108	3460122	TE_01_003902577
2	26722842	26725483	TE_01_003902578
9	98574635	98576753	TE_01_003902579
16	10485209	10501481	TE_01_003902580
2	239084450	239087643	TE_01_003902581
2	10297175	10308261	TE_01_003902582
22	20884932	20886362	TE_01_003902583
10	21207632	21209915	TE_01_003902584
6	14776257	14778890	TE_01_003902585
7	111437533	111440157	TE_01_003902586
18	9950352	9954443	TE_01_003902587
17	47866014	47878444	TE_01_003902588
4	78645272	78658582	TE_01_003902589
3	15796102	15805170	TE_01_003902590
7	138257233	138259379	TE_01_003902591
5	180873445	180875548	TE_01_003902592
1	64860601	64865695	TE_01_003902593
17	42617803	42633525	TE_01_003902594
7	140241571	140243477	TE_01_003902595
3	38136241	38150252	TE_01_003902596
5	67813741	67818099	TE_01_003902597
16	152220	155145	TE_01_003902598
11	91790475	91793963	TE_01_003902599
10	3782829	3785345	TE_01_003902600
19	55647185	55649731	TE_01_003902601
6	149646861	149649360	TE_01_003902602
19	923911	927032	TE_01_003902603
11	20366413	20369936	TE_01_003902604
20	36834873	36847521	TE_01_003902605
11	65448112	65457103	TE_01_003902606
4	73702949	73708767	TE_01_003902607
1	150560859	150564032	TE_01_003902608
5	1184876	1201373	TE_01_003902609
13	108768771	108780273	TE_01_003902610
2	43425421	43427608	TE_01_003902611
6	136401798	136404366	TE_01_003902612
1	155833791	155837207	TE_01_003902613
1	10510053	10512119	TE_01_003902614
15	43508449	43514898	TE_01_003902615
19	908598	910187	TE_01_003902616
22	25402664	25406254	TE_01_003902617
7	159005241	159015838	TE_01_003902618
6	81937128	81940007	TE_01_003902619
2	169838121	169841413	TE_01_003902620
3	72447275	72461379	TE_01_003902621
11	93714668	93719762	TE_01_003902622
19	32627524	32629766	TE_01_003902623
5	29972260	29985762	TE_01_003902624
2	47334165	47337832	TE_01_003902625
20	55093929	55104632	TE_01_003902626
6	2767030	2784717	TE_01_003902627
5	78482762	78486041	TE_01_003902628
1	25860427	25876096	TE_01_003902629
1	153961424	153964717	TE_01_003902630
2	6880205	6888909	TE_01_003902631
5	149631490	149641591	TE_01_003902632
1	38815158	38817828	TE_01_003902633
11	61163643	61165697	TE_01_003902634
11	66886290	66893521	TE_01_003902635
4	80070468	80074108	TE_01_003902636
4	4323268	4335316	TE_01_003902637
7	92809264	92810906	TE_01_003902638
3	146468085	146470870	TE_01_003902639
2	215830033	215834200	TE_01_003902640
19	55634661	55636572	TE_01_003902641
3	48739971	48743235	TE_01_003902642
19	530847	534038	TE_01_003902643
5	132419853	132427277	TE_01_003902644
10	110076468	110084536	TE_01_003902645
11	67572655	67585902	TE_01_003902646
10	46216286	46218633	TE_01_003902647
4	41989716	41992542	TE_01_003902648
1	34842527	34846593	TE_01_003902649
8	9171642	9173847	TE_01_003902650
8	124005467	124008570	TE_01_003902652
20	64315600	64329372	TE_01_003902653
14	103205639	103208105	TE_01_003902654
12	51925370	51927297	TE_01_003902655
9	5626833	5630026	TE_01_003902656
21	46143574	46154541	TE_01_003902657
19	44741262	44755532	TE_01_003902658
21	14581805	14585814	TE_01_003902659
5	81753013	81761098	TE_01_003902660
1	143799307	143804666	TE_01_003902661
17	48478211	48493566	TE_01_003902662
16	66608498	66632474	TE_01_003902663
X	118501763	118505107	TE_01_003902664
8	46616778	46618375	TE_01_003902665
16	67984714	67994998	TE_01_003902666
9	98848690	98852839	TE_01_003902667
7	72924182	72926211	TE_01_003902668
7	158739718	158742044	TE_01_003902669
12	7121754	7126964	TE_01_003902670
7	152803706	152814348	TE_01_003902671
9	92761562	92770977	TE_01_003902672
1	156912388	156914681	TE_01_003902673
5	132097542	132116017	TE_01_003902674
17	45251725	45254455	TE_01_003902675
20	1324584	1326403	TE_01_003902676
16	84724391	84733525	TE_01_003902677
2	68848956	68851292	TE_01_003902678
22	45313486	45315373	TE_01_003902679
17	44065456	44068347	TE_01_003902680
16	85459792	85462638	TE_01_003902681
6	130979691	131001646	TE_01_003902682
9	2017246	2032821	TE_01_003902683
4	143343842	143359995	TE_01_003902684
11	110068653	110078323	TE_01_003902685
17	70122638	70134530	TE_01_003902686
2	65062941	65076603	TE_01_003902687
1	65526920	65540370	TE_01_003902688
6	151228792	151230609	TE_01_003902689
17	80890740	80893207	TE_01_003902690
19	6087009	6100876	TE_01_003902691
1	155909247	155911446	TE_01_003902692
17	45123363	45125321	TE_01_003902693
1	226110103	226122731	TE_01_003902694
10	102449123	102450710	TE_01_003902695
4	48680804	48688314	TE_01_003902696
10	6162583	6165040	TE_01_003902697
7	1875035	1889032	TE_01_003902698
17	17203879	17207496	TE_01_003902699
1	161225966	161228115	TE_01_003902700
1	204671626	204674027	TE_01_003902701
8	102410014	102413677	TE_01_003902702
6	135145418	135149408	TE_01_003902703
4	86959454	86963806	TE_01_003902704
15	45198202	45201369	TE_01_003902705
8	100899567	100909447	TE_01_003902706
X	130081710	130093005	TE_01_003902707
9	6927353	6932990	TE_01_003902708
4	94451914	94454762	TE_01_003902709
3	71128657	71142055	TE_01_003902710
1	32124092	32134111	TE_01_003902711
21	39422222	39431536	TE_01_003902712
10	22816174	22818042	TE_01_003902713
13	100391204	100394849	TE_01_003902714
14	21525243	21529692	TE_01_003902715
17	55450134	55453038	TE_01_003902716
7	75732472	75741485	TE_01_003902717
5	141690567	141692808	TE_01_003902718
19	49710214	49718293	TE_01_003902719
3	133158616	133160867	TE_01_003902720
6	37423293	37428458	TE_01_003902721
6	27187076	27189243	TE_01_003902722
8	53944509	53946095	TE_01_003902723
20	32473355	32477672	TE_01_003902724
14	20471291	20494101	TE_01_003902725
16	1678197	1681295	TE_01_003902726
9	77818985	77827702	TE_01_003902727
X	55014384	55029094	TE_01_003902728
6	50955984	50963060	TE_01_003902729
6	63634919	63637306	TE_01_003902730
4	8472266	8480232	TE_01_003902731
19	44587627	44591190	TE_01_003902732
8	115647889	115668463	TE_01_003902733
9	136784482	136789403	TE_01_003902734
5	148805253	148808409	TE_01_003902735
19	48746676	48749039	TE_01_003902736
2	70142825	70143995	TE_01_003902737
10	4939612	4942924	TE_01_003902738
X	48675679	48677674	TE_01_003902739
2	108612103	108616068	TE_01_003902740
15	50763514	50766342	TE_01_003902741
7	102419432	102421883	TE_01_003902742
10	71265452	71270186	TE_01_003902743
10	101574967	101578057	TE_01_003902744
1	25992677	26007361	TE_01_003902745
10	98908644	98921362	TE_01_003902746
4	186757820	186760726	TE_01_003902747
3	48472358	48473919	TE_01_003902748
8	6733132	6750427	TE_01_003902749
21	35203320	35206953	TE_01_003902750
5	85638383	85648999	TE_01_003902751
7	117013153	117020864	TE_01_003902752
19	42206235	42208980	TE_01_003902753
5	173917565	173918994	TE_01_003902754
1	167863014	167870199	TE_01_003902755
6	150166250	150169035	TE_01_003902756
19	49922760	49925316	TE_01_003902757
11	95107008	95109951	TE_01_003902758
7	143256263	143259344	TE_01_003902759
1	111592016	111600800	TE_01_003902760
17	64213311	64217837	TE_01_003902761
1	111507322	111508965	TE_01_003902762
19	44891131	44893244	TE_01_003902763
19	18831409	18834158	TE_01_003902764
8	13107494	13128726	TE_01_003902765
2	83970036	83972015	TE_01_003902766
2	36966801	36969039	TE_01_003902767
12	56987484	56992291	TE_01_003902768
8	140618912	140635303	TE_01_003902769
5	135381842	135388021	TE_01_003902770
7	75441616	75443623	TE_01_003902771
11	36148963	36150679	TE_01_003902772
6	43701908	43703798	TE_01_003902773
19	39308657	39312082	TE_01_003902774
8	106059446	106061163	TE_01_003902775
20	34709045	34714424	TE_01_003902776
17	1755871	1764131	TE_01_003902777
10	60072647	60075029	TE_01_003902778
7	2394325	2406355	TE_01_003902779
2	132337080	132348088	TE_01_003902780
22	35211394	35231537	TE_01_003902781
14	102585125	102592534	TE_01_003902782
13	109694889	109708184	TE_01_003902783
12	49091237	49093995	TE_01_003902784
8	140341183	140344692	TE_01_003902785
20	50902715	50907022	TE_01_003902786
5	180829916	180832260	TE_01_003902787
17	16417803	16420552	TE_01_003902788
19	659946	663305	TE_01_003902789
11	74504480	74506425	TE_01_003902790
2	127387357	127393503	TE_01_003902791
13	98508325	98510794	TE_01_003902792
22	42579965	42582561	TE_01_003902793
14	57007985	57010604	TE_01_003902794
14	77822214	77827143	TE_01_003902795
3	49500186	49501657	TE_01_003902796
1	221034673	221046933	TE_01_003902797
2	108634427	108640648	TE_01_003902798
1	19169031	19181633	TE_01_003902799
10	63102056	63116453	TE_01_003902800
18	58078317	58088818	TE_01_003902801
6	6654083	6658658	TE_01_003902802
22	32873138	32882848	TE_01_003902803
10	92590910	92593902	TE_01_003902804
15	74614803	74617195	TE_01_003902805
16	2903777	2915641	TE_01_003902806
4	6749218	6755749	TE_01_003902807
8	33471053	33473489	TE_01_003902808
11	10489757	10491898	TE_01_003902809
8	76853975	76856585	TE_01_003902810
14	81399850	81403092	TE_01_003902811
12	28130167	28137010	TE_01_003902812
7	102504921	102514062	TE_01_003902813
19	6457445	6460548	TE_01_003902814
10	91587529	91592094	TE_01_003902815
8	128001759	128017020	TE_01_003902816
8	49125203	49132428	TE_01_003902817
7	76441570	76446562	TE_01_003902818
1	65316031	65324056	TE_01_003902819
10	133648451	133651743	TE_01_003902820
1	43329435	43331252	TE_01_003902821
17	35567553	35569460	TE_01_003902822
18	62449843	62451812	TE_01_003902823
6	25991693	25993477	TE_01_003902824
5	81850331	81854308	TE_01_003902825
16	57688443	57701632	TE_01_003902826
20	53933489	53936112	TE_01_003902827
21	20258056	20259829	TE_01_003902828
17	46289733	46292182	TE_01_003902829
12	116818093	116819697	TE_01_003902830
10	102455242	102457148	TE_01_003902831
9	92146286	92151564	TE_01_003902832
6	79599616	79615313	TE_01_003902833
16	2479128	2498082	TE_01_003902834
20	5780371	5786281	TE_01_003902835
22	21816036	21818453	TE_01_003902836
10	80769265	80773314	TE_01_003902837
20	45878120	45885716	TE_01_003902838
12	51900173	51906945	TE_01_003902839
2	170770036	170771900	TE_01_003902840
17	28906137	28927003	TE_01_003902841
5	160260490	160262954	TE_01_003902842
5	6711768	6713526	TE_01_003902843
16	70694485	70697563	TE_01_003902844
1	156692624	156695109	TE_01_003902845
12	749871	754798	TE_01_003902846
7	75623180	75625038	TE_01_003902848
6	10517459	10523408	TE_01_003902849
2	37195912	37197676	TE_01_003902850
12	93019576	93021736	TE_01_003902851
14	67635885	67642742	TE_01_003902852
2	48508084	48509385	TE_01_003902853
21	38112325	38115300	TE_01_003902854
12	53421194	53426151	TE_01_003902855
11	5128818	5130298	TE_01_003902856
4	2534770	2538089	TE_01_003902857
16	69565930	69568348	TE_01_003902858
X	78103118	78106757	TE_01_003902859
1	158684702	158691247	TE_01_003902860
X	68588128	68589920	TE_01_003902861
14	56219241	56221701	TE_01_003902862
11	64989520	64999664	TE_01_003902863
8	54152782	54166290	TE_01_003902864
7	30145589	30164405	TE_01_003902865
13	51920190	51926643	TE_01_003902866
20	25308799	25311435	TE_01_003902867
10	132684160	132686339	TE_01_003902868
12	118345164	118361370	TE_01_003902869
12	108853761	108857647	TE_01_003902870
16	85171188	85173329	TE_01_003902871
13	100600435	100609290	TE_01_003902872
8	90578498	90581444	TE_01_003902873
1	31826420	31827892	TE_01_003902874
17	29639062	29667955	TE_01_003902875
7	6636379	6640500	TE_01_003902876
11	34598990	34604412	TE_01_003902877
15	56243374	56246442	TE_01_003902878
6	36820142	36822234	TE_01_003902879
16	19710031	19724487	TE_01_003902880
8	91027129	91041755	TE_01_003902881
X	54638531	54640869	TE_01_003902882
19	45766965	45770803	TE_01_003902883
5	69042866	69047854	TE_01_003902884
15	45166315	45170215	TE_01_003902885
11	118436434	118439132	TE_01_003902886
17	46764132	46775612	TE_01_003902887
4	76299873	76302555	TE_01_003902888
5	179677672	179679263	TE_01_003902889
16	69328231	69331434	TE_01_003902890
12	96398251	96400562	TE_01_003902891
16	25063552	25080234	TE_01_003902892
1	246213121	246216211	TE_01_003902893
19	52723372	52726109	TE_01_003902894
6	109236072	109240450	TE_01_003902895
19	47305237	47316085	TE_01_003902896
2	17122290	17133712	TE_01_003902897
9	131634613	131637706	TE_01_003902898
17	66462845	66469418	TE_01_003902899
3	49465443	49472422	TE_01_003902900
2	54076190	54082413	TE_01_003902901
11	96149514	96157356	TE_01_003902902
X	48737289	48738987	TE_01_003902903
1	235440919	235451662	TE_01_003902904
7	37973514	37975285	TE_01_003902905
X	48589450	48592563	TE_01_003902906
5	178448300	178450932	TE_01_003902907
3	72336507	72339956	TE_01_003902908
2	144659419	144661590	TE_01_003902909
11	75582756	75590793	TE_01_003902910
18	9741464	9744412	TE_01_003902911
9	130535088	130537858	TE_01_003902912
9	33436767	33453542	TE_01_003902913
7	102604084	102613041	TE_01_003902914
16	4306375	4308375	TE_01_003902915
15	44724530	44729964	TE_01_003902916
18	60052791	60054741	TE_01_003902917
14	23077571	23080411	TE_01_003902918
4	138772094	138776439	TE_01_003902919
1	43834060	43836165	TE_01_003902920
3	182959715	182980160	TE_01_003902921
2	54559450	54570498	TE_01_003902922
17	82235901	82242927	TE_01_003902923
9	113878356	113886857	TE_01_003902924
13	114063957	114066409	TE_01_003902925
5	134002883	134005025	TE_01_003902926
6	157455507	157465245	TE_01_003902927
16	30805101	30815274	TE_01_003902928
13	41004723	41008334	TE_01_003902929
12	23415911	23425169	TE_01_003902930
6	4370607	4372495	TE_01_003902931
19	48632964	48635530	TE_01_003902932
3	143306065	143308428	TE_01_003902933
15	101085608	101087874	TE_01_003902934
4	1784072	1789157	TE_01_003902935
1	26716770	26724080	TE_01_003902936
1	61115070	61121532	TE_01_003902937
19	48752764	48756033	TE_01_003902938
6	14449096	14454168	TE_01_003902939
2	178413212	178429854	TE_01_003902940
2	64830961	64832378	TE_01_003902941
1	161305192	161307962	TE_01_003902942
11	61341240	61343628	TE_01_003902943
19	46728938	46738099	TE_01_003902944
17	80831632	80833767	TE_01_003902945
6	14108652	14110885	TE_01_003902946
11	64305518	64307733	TE_01_003902947
7	100156237	100159260	TE_01_003902948
11	20474060	20480562	TE_01_003902949
10	124717131	124719131	TE_01_003902950
19	55604463	55607092	TE_01_003902951
6	149867043	149870120	TE_01_003902952
12	74292250	74294451	TE_01_003902953
20	35767891	35777470	TE_01_003902954
10	22339881	22341881	TE_01_003902955
10	5538905	5549824	TE_01_003902956
22	31083802	31085936	TE_01_003902957
10	102598876	102601260	TE_01_003902958
3	116038303	116045316	TE_01_003902959
7	134200778	134213515	TE_01_003902960
7	100450039	100451231	TE_01_003902961
14	69651867	69658781	TE_01_003902962
15	69455426	69463860	TE_01_003902963
2	64749824	64752511	TE_01_003902964
19	10603798	10618255	TE_01_003902965
5	79235121	79238199	TE_01_003902966
12	6166823	6168938	TE_01_003902967
7	106017250	106020267	TE_01_003902968
10	133388178	133391549	TE_01_003902969
6	106846655	106859818	TE_01_003902970
3	4530970	4535038	TE_01_003902971
7	140506552	140509205	TE_01_003902972
X	47661383	47665167	TE_01_003902973
12	116597989	116600363	TE_01_003902974
16	4270315	4272581	TE_01_003902975
3	130342159	130343602	TE_01_003902976
X	138924640	138930163	TE_01_003902977
7	4641557	4643192	TE_01_003902978
9	128080389	128083103	TE_01_003902979
X	24148494	24151946	TE_01_003902980
14	68482925	68485581	TE_01_003902981
16	72663955	72666086	TE_01_003902982
10	122930275	122931978	TE_01_003902983
18	55731414	55733677	TE_01_003902984
12	110079258	110081080	TE_01_003902985
10	102987689	102991113	TE_01_003902986
6	34559556	34561796	TE_01_003902987
X	14064424	14066047	TE_01_003902988
3	9422360	9423601	TE_01_003902989
18	9137322	9139079	TE_01_003902990
5	140106824	140109521	TE_01_003902991
13	99053389	99057195	TE_01_003902992
19	17605745	17617349	TE_01_003902993
20	45908930	45910801	TE_01_003902994
4	143902169	143912727	TE_01_003902995
2	70029239	70031195	TE_01_003902996
18	12491394	12493303	TE_01_003902997
1	7826961	7828323	TE_01_003902998
2	112271637	112274087	TE_01_003902999
10	130136132	130142390	TE_01_003903000
4	123943	126278	TE_01_003903001
10	38002701	38004588	TE_01_003903002
10	60978148	60980180	TE_01_003903003
19	906976	908276	TE_01_003903004
14	102524647	102532787	TE_01_003903005
8	102730703	102747634	TE_01_003903006
19	1039181	1043312	TE_01_003903007
17	28807637	28813332	TE_01_003903008
13	28407861	28413440	TE_01_003903009
7	116876202	116878120	TE_01_003903010
11	94134701	94152984	TE_01_003903011
17	5617565	5620085	TE_01_003903012
3	5562772	5565431	TE_01_003903013
2	168772304	168774954	TE_01_003903014
X	118974058	118977341	TE_01_003903015
3	150468524	150470601	TE_01_003903016
X	52957176	52959283	TE_01_003903017
10	3067531	3074641	TE_01_003903018
1	36247769	36250083	TE_01_003903019
17	30707687	30711540	TE_01_003903020
2	197883890	197895315	TE_01_003903021
5	132494453	132497699	TE_01_003903022
1	2228769	2233223	TE_01_003903023
1	172441709	172451343	TE_01_003903024
1	109789214	109795279	TE_01_003903025
10	125045101	125050339	TE_01_003903026
2	71742274	71748956	TE_01_003903027
6	157756606	157764708	TE_01_003903028
12	111993465	112008299	TE_01_003903029
17	7885356	7887607	TE_01_003903030
18	70025151	70038211	TE_01_003903032
1	148748131	148749844	TE_01_003903033
2	157929001	157931246	TE_01_003903034
X	52896530	52898637	TE_01_003903035
16	69522891	69531247	TE_01_003903036
5	132458797	132468100	TE_01_003903037
10	124911819	124918327	TE_01_003903038
3	47016453	47018503	TE_01_003903039
6	4983561	4987368	TE_01_003903040
17	40321035	40323730	TE_01_003903041
11	90220743	90224118	TE_01_003903042
6	82893313	82895676	TE_01_003903043
10	61829598	61835539	TE_01_003903044
1	31880110	31890154	TE_01_003903045
6	27234906	27252470	TE_01_003903046
22	21656351	21658311	TE_01_003903048
5	170305370	170308419	TE_01_003903049
7	134447287	134449420	TE_01_003903050
14	71355852	71362785	TE_01_003903051
19	1872237	1874722	TE_01_003903052
2	100920420	100925115	TE_01_003903053
3	196739798	196741999	TE_01_003903054
15	78302575	78307373	TE_01_003903055
16	30992778	30997357	TE_01_003903056
13	22848735	22850009	TE_01_003903057
12	130825682	130833566	TE_01_003903058
12	6963815	6966168	TE_01_003903059
20	22908476	22925001	TE_01_003903060
19	1170467	1176783	TE_01_003903061
3	9642562	9647817	TE_01_003903062
6	134017741	134033330	TE_01_003903063
3	184314738	184317380	TE_01_003903064
20	33811155	33813407	TE_01_003903065
5	65965582	65971379	TE_01_003903066
10	16995533	16997256	TE_01_003903067
12	1303961	1307390	TE_01_003903068
17	15490099	15492272	TE_01_003903069
4	74320677	74331862	TE_01_003903070
8	94986980	94989078	TE_01_003903071
9	136510983	136512894	TE_01_003903072
3	197592022	197593645	TE_01_003903073
1	224182485	224185276	TE_01_003903074
13	99355916	99358329	TE_01_003903075
16	31128232	31142201	TE_01_003903076
16	21260354	21262506	TE_01_003903077
12	6367729	6373152	TE_01_003903078
7	107103274	107116362	TE_01_003903079
11	59754124	59757810	TE_01_003903080
14	96355694	96363453	TE_01_003903081
X	109958334	109960487	TE_01_003903082
1	2254872	2256677	TE_01_003903083
20	40990737	41008870	TE_01_003903084
8	125941014	125944638	TE_01_003903085
12	8026025	8028285	TE_01_003903086
3	53235253	53237224	TE_01_003903087
16	53129229	53132113	TE_01_003903088
1	164702220	164713384	TE_01_003903089
7	127983161	127994739	TE_01_003903090
22	30967586	30970591	TE_01_003903091
2	8925252	8928696	TE_01_003903092
2	207409122	207418186	TE_01_003903093
1	197994116	197996077	TE_01_003903094
4	185394389	185396646	TE_01_003903095
15	65295349	65305621	TE_01_003903096
3	36907776	36926686	TE_01_003903097
2	38146106	38147808	TE_01_003903098
22	20940707	20954692	TE_01_003903099
9	94277906	94279852	TE_01_003903100
5	14266761	14269320	TE_01_003903101
15	84724741	84736006	TE_01_003903102
17	74295675	74297132	TE_01_003903103
19	6271843	6278119	TE_01_003903104
12	53994611	53996786	TE_01_003903105
2	32057727	32069698	TE_01_003903106
3	171158115	171160356	TE_01_003903107
12	46219207	46222389	TE_01_003903108
3	171427253	171429400	TE_01_003903109
1	186193674	186196747	TE_01_003903110
12	50589294	50598045	TE_01_003903111
21	14526814	14535842	TE_01_003903112
9	116420517	116423952	TE_01_003903113
14	58237943	58239984	TE_01_003903114
19	45809354	45811023	TE_01_003903115
8	42214195	42216039	TE_01_003903116
1	27065554	27075293	TE_01_003903117
20	49186198	49189001	TE_01_003903118
2	208251990	208254420	TE_01_003903119
2	105600060	105602135	TE_01_003903120
19	18194923	18206116	TE_01_003903121
15	83091985	83093580	TE_01_003903122
6	108360567	108362121	TE_01_003903123
11	2890790	2893256	TE_01_003903124
21	29002047	29003503	TE_01_003903125
2	207792049	207798851	TE_01_003903126
9	137481724	137494423	TE_01_003903127
1	61011671	61014326	TE_01_003903128
5	138491232	138493907	TE_01_003903129
6	89073020	89083069	TE_01_003903130
10	11538702	11552907	TE_01_003903131
20	22833097	22837616	TE_01_003903132
20	33418876	33424164	TE_01_003903133
7	44993969	44995592	TE_01_003903134
X	109536341	109537876	TE_01_003903135
1	55274984	55277887	TE_01_003903136
6	11833356	11835812	TE_01_003903137
1	147244973	147248123	TE_01_003903138
17	4099933	4102590	TE_01_003903139
3	183975505	183989034	TE_01_003903140
16	75590816	75595089	TE_01_003903141
17	1729757	1731812	TE_01_003903142
17	15235918	15237823	TE_01_003903143
12	132469976	132475979	TE_01_003903144
2	54254197	54256810	TE_01_003903145
12	116917965	116920612	TE_01_003903146
6	27518112	27519877	TE_01_003903147
20	53828507	53830567	TE_01_003903148
14	65421263	65439460	TE_01_003903149
5	39398371	39400501	TE_01_003903150
3	171181948	171193221	TE_01_003903151
10	4882483	4884417	TE_01_003903152
12	46430234	46432730	TE_01_003903153
12	122332591	122335360	TE_01_003903154
9	5493328	5500775	TE_01_003903155
19	48418209	48425816	TE_01_003903156
3	141330063	141334051	TE_01_003903157
18	55589682	55593302	TE_01_003903158
1	117092510	117094439	TE_01_003903159
10	32378342	32380790	TE_01_003903160
15	67839233	67841210	TE_01_003903161
2	11931992	11942264	TE_01_003903162
7	142807511	142810555	TE_01_003903163
2	60880646	60883651	TE_01_003903164
4	173522127	173528941	TE_01_003903165
12	95180955	95183739	TE_01_003903166
14	104677185	104679057	TE_01_003903167
6	129852245	129854511	TE_01_003903168
5	181045147	181054396	TE_01_003903169
3	47309978	47324278	TE_01_003903170
12	6890278	6892093	TE_01_003903171
6	27591866	27606429	TE_01_003903172
8	15635376	15637289	TE_01_003903173
10	124691500	124694646	TE_01_003903174
19	52896661	52898074	TE_01_003903175
15	40097465	40099458	TE_01_003903176
20	32159013	32160822	TE_01_003903177
12	132685335	132690214	TE_01_003903178
17	3887046	3889825	TE_01_003903179
14	21455063	21456931	TE_01_003903180
14	77891690	77893824	TE_01_003903181
12	26688171	26697393	TE_01_003903182
6	5294076	5303248	TE_01_003903183
10	98777444	98781274	TE_01_003903184
